shopId,shopName,shopGlng,shopGlat,shopPower,shopType,mainCategoryName,categoryURLName,shopGroupId,categoryName,comNum
23973301,宠乐缘,121.24555,31.38679,35,95,宠物店,pet,23973301,宠物,17
23976424,靖远路1200号,121.32622,31.25617,0,95,宠物店,pet,23976424,宠物,0
24019248,REDOLL荭猫,121.49987,31.21889,45,95,宠物店,pet,24019248,宠物,178
24045679,宠物店,121.69394,31.1856,35,95,宠物店,pet,24045679,宠物,1
24056135,宠物梦公馆,121.515775,31.236015,40,95,宠物店,pet,24056135,宠物,98
24290850,宠物火化宠物单独火化,121.4056,31.12922,40,95,宠物店,pet,24290850,宠物,10
24292376,布丁宠物,121.56334,31.25186,40,95,宠物店,pet,6006113,宠物,28
24314396,藤井宠物造型,121.37725,31.11065,45,95,宠物店,pet,24314396,宠物,32
24319577,天瑞CFA 猫舍,121.46703,31.30435,40,95,宠物店,pet,24319577,宠物,6
24319901,喵鹉club,121.40253,31.13292,40,95,宠物店,pet,24319901,宠物,14
2434213,小酷狗宠物,121.404554,31.214539,30,95,宠物店,pet,2434213,宠物,35
24350509,傲雄 叮叮宠物美容 宠物寄养,121.436915,31.25466,45,95,宠物店,pet,24350509,宠物,80
24359480,CC宠物店,121.123607,31.155828,40,95,宠物店,pet,24359480,宠物,4
24511141,麦嘟宠物,121.23938,31.10754,40,95,宠物店,pet,24511141,宠物,20
24513149,动物保健有限公司牧医宠物医院,121.40218,31.26709,50,95,宠物医院,pet,24513149,宠物,62
2452288,四平迪斯尼宠物美容医院,121.51508,31.276529,30,95,宠物医院,pet,2452288,宠物,23
24540645,莉薇宠物会馆,121.42466,31.00372,40,95,宠物店,pet,24540645,宠物,10
24555557,宠乐园,121.44733,31.33695,30,95,宠物店,pet,24555557,宠物,1
2457061,美育宠物沙龙,121.46444,31.22547,35,95,宠物店,pet,2457061,宠物,28
24596390,糖果宠物,121.16274,31.30017,40,95,宠物店,pet,24596390,宠物,16
24642122,思思宠物美容,121.114641,31.153257,35,95,宠物店,pet,24642122,宠物,1
24652335,小狗在家,121.50267,31.14483,35,95,宠物店,pet,24648515,宠物,5
